Simulation Total Time;29049071
Total Number of Sensed Events by the WSN;259965
Number of Sensed Events by the WSN per Day
65;3237
66;2668
67;1733
68;1109
69;1018
70;986
71;964
72;922
73;944
74;984
75;998
76;958
77;908
78;921
79;910
80;957
81;958
82;955
83;957
84;1003
85;974
86;974
87;960
88;935
89;962
90;947
91;963
92;928
93;923
94;949
95;931
96;942
97;972
98;924
99;962
100;967
101;938
102;921
103;949
104;948
105;1008
106;974
107;983
108;978
109;934
110;950
111;937
112;978
113;886
114;955
115;871
116;90
117;77
118;21
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;37599;41444;114949;44296;41444;1;6697;20147658,407591
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;69458;75553;182421;76119;75553;0;6661;10286629,218403
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;103546;110036;253386;110167;110036;0;6621;9958202,371175
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;140562;147148;140562;147148;147148;0;6586;9930461,345445
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;179640;186291;179641;0;0;1;6651;10064787,883922
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;162387;169033;162387;0;0;1;6646;10139158,073631
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;122771;129372;122771;129372;129372;0;6601;9930139,773522
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;86245;91910;222230;92879;91910;0;6634;10466327,273313
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;55153;61706;153906;61826;61706;0;6673;10797067,949647
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;26600;30624;91550;33305;30624;0;6705;18457689,865205
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;32124;38829;106695;38830;38829;0;6706;10072700,058427
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;24106;30810;173382;30810;30810;1;6704;5727742,476092
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;23983;30685;199342;30685;30685;1;6702;5747295,359556
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;23826;30526;237798;30526;30526;1;6700;5785777,482442
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;25792;32492;90218;32493;32492;0;6701;5648314,618435
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;26315;33015;91274;33015;33015;1;6700;5811892,105738
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node16;0;24160;30861;221286;30861;30861;1;6701;5917694,0391
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node17;0;24447;31152;160094;31152;31152;0;6705;5747825,89622
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node18;0;23695;30403;149928;30403;30403;1;6708;5656946,613349
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node19;0;23014;29724;87576;29724;29724;1;6710;10856327,518503
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node20;0;28417;34517;97280;35127;34517;0;6710;10550114,605672
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node21;0;21035;27747;103023;27748;27747;0;6713;5711289,983506
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node22;0;21127;27839;110505;27839;27839;1;6712;5746108,027547
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node23;0;20760;27472;110500;27472;27472;1;6712;5693413,027143
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node24;0;21120;27439;112384;27831;27439;0;6711;5761585,363519
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node25;0;21208;27920;113336;27920;27920;1;6712;5811058,252946
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node26;0;21035;27747;111384;27747;27747;1;6712;5917114,340072
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node27;0;21255;27904;110551;27967;27904;0;6712;5768781,111775
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node28;0;20512;27226;93203;27226;27226;0;6714;5629680,46221
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node29;0;19817;26531;80243;26532;26531;0;6715;10111308,013041
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node30;0;23990;30702;86071;30705;30702;1;6715;11687762,793565
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node31;0;17902;24546;91534;24618;24546;1;6716;5835383,98433
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node32;0;17884;24600;98154;24600;24600;1;6716;5746474,606843
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node33;0;17588;24304;97260;24304;24304;0;6716;5654366,9552
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node34;0;18027;24585;98456;24743;24585;0;6716;5903221,499587
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node35;0;18027;24743;98840;24743;24743;1;6716;5777866,313753
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node36;0;17920;24636;98653;24636;24636;0;6716;5915454,389418
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node37;0;18060;24731;98457;24776;24731;1;6716;5796033,804572
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node38;0;17697;23964;83793;24413;23964;0;6716;5814936,558905
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node39;0;16760;23293;71314;23478;23293;1;6718;10585279,743039
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node40;0;19605;26326;74136;26326;26326;1;6721;10551622,845106
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node41;0;14726;21447;81984;21447;21447;0;6721;5751979,346737
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node42;0;14673;21393;85349;21393;21393;1;6720;5746794,080262
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node43;0;14375;21095;84157;21096;21095;0;6721;5598507,632463
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node44;0;14858;21578;85705;21578;21578;0;6720;5862177,882726
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node45;0;14821;21541;86197;21541;21541;1;6720;5762234,91646
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node46;0;14773;21391;86195;21493;21391;0;6720;6131352,020639
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node47;0;15078;21547;86048;21797;21547;1;6719;6283145,231723
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node48;0;14504;21180;73832;21225;21180;0;6721;5923222,996747
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node49;0;13647;20369;61999;20369;20369;1;6722;10245473,110226
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node50;0;15258;21984;62125;21984;21984;1;6726;10552122,916346
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11465;18190;72963;18190;18190;0;6725;5752108,354799
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11482;18206;72693;18206;18206;1;6724;5746741,768645
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11398;17876;72043;18122;17876;0;6724;5676226,816793
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11685;18326;73362;18409;18326;1;6724;6045788,578459
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11659;18383;72970;18383;18383;0;6724;5803742,649704
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11539;18260;73437;18263;18260;0;6724;6371694,819741
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11830;18554;73453;18554;18554;1;6724;6233455,086527
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11350;18075;71937;18075;18075;1;6725;5808462,391471
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10570;17296;52618;17296;17296;1;6726;10245319,214028
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10878;17609;50182;17609;17609;1;6731;10552634,674576
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8230;14959;62520;14959;14959;1;6729;5752481,79893
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8259;14988;59935;14988;14988;0;6729;5751097,937823
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node63;0;8278;14864;59981;15006;14864;0;6728;5794738,428483
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node64;0;8581;15279;60473;15309;15279;0;6728;6426290,876574
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node65;0;8356;15084;60099;15085;15084;0;6729;5763529,535135
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node66;0;8279;15007;60553;15007;15007;1;6728;6133634,221711
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node67;0;8590;15318;60483;15318;15318;1;6728;6233895,499377
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node68;0;8133;14862;59225;14862;14862;1;6729;5666291,395815
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node69;0;7444;14174;43246;14174;14174;1;6730;10245388,474741
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node70;0;6502;13239;38277;13239;13239;0;6737;10551359,138557
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node71;0;5000;11733;48618;11733;11733;1;6733;5753032,144299
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node72;0;5053;11785;47084;11786;11785;0;6733;5749126,786039
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node73;0;5204;11776;47549;11936;11776;0;6732;6096846,334882
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node74;0;5240;11973;47931;11973;11973;1;6733;6109155,427901
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node75;0;5257;11890;47592;11989;11890;1;6732;5987708,435959
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node76;0;5154;11887;47731;11887;11887;0;6733;6133000,983144
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node77;0;5327;12060;47719;12060;12060;1;6733;6233269,62569
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node78;0;4924;11657;40391;11658;11657;0;6734;5616173,449574
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node79;0;4353;11088;33656;11088;11088;0;6735;10244858,722434
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node80;0;2386;8936;26011;9128;8936;0;6742;11118489,954002
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node81;0;1893;8634;29434;8634;8634;0;6741;5751811,021517
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node82;0;2046;8611;33109;8786;8611;1;6740;5999998,868651
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node83;0;2057;8791;33470;8797;8791;0;6740;6101797,349488
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node84;0;1957;8697;33629;8697;8697;0;6740;6109142,322662
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node85;0;2068;8779;33447;8808;8779;0;6740;6064905,312065
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node86;0;2050;8715;33593;8790;8715;1;6740;6235995,817936
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node87;0;2116;8856;33696;8856;8856;1;6740;6236245,586894
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node88;0;1999;8388;28784;8739;8388;0;6740;5926191,761122
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node89;0;1333;7825;23886;8074;7825;0;6741;10767812,555872
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node90;0;0;4138;15868;6744;4138;0;6744;17859812,054121
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node91;0;0;3799;19463;6740;3799;0;6740;10966657,530281
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node92;0;0;3970;22267;6741;3970;1;6741;10491356,117078
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node93;0;0;4055;22279;6741;4055;0;6741;10616468,924803
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node94;0;0;4052;22179;6741;4052;1;6741;10723844,804678
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node95;0;0;4104;22290;6741;4104;0;6741;10281607,105503
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node96;0;0;4042;22272;6741;4042;1;6741;10849246,328909
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node97;0;0;4107;22337;6741;4107;0;6741;10744810,927637
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node98;0;0;3967;19602;6740;3967;0;6740;10935766,518998
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node99;0;0;4059;14814;6743;4059;0;6743;18847571,497476
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1228782;0
Simulation Total Time;27891341
Total Number of Sensed Events by the WSN;261085
Number of Sensed Events by the WSN per Day
1;3217
2;3288
3;3290
4;3260
5;3252
6;3255
7;3258
8;3287
9;3164
10;3264
11;3219
12;3250
13;3183
14;3245
15;3260
16;3309
17;3253
18;3259
19;3223
20;3289
21;3282
22;3247
23;3249
24;3191
25;3293
26;3230
27;3204
28;3280
29;3317
30;3217
31;3242
32;3230
33;3298
34;3271
35;3263
36;3161
37;3254
38;3180
39;3297
40;3260
41;3227
42;3292
43;3242
44;3165
45;3243
46;3370
47;3214
48;3293
49;3274
50;3303
51;3188
52;3241
53;3305
54;3264
55;3214
56;3242
57;3280
58;3195
59;3287
60;3250
61;3242
62;3235
63;3237
64;3301
65;3229
66;2906
67;1727
68;973
69;953
70;968
71;953
72;939
73;909
74;956
75;882
76;982
77;982
78;913
79;960
80;934
81;997
82;910
83;961
84;961
85;967
86;935
87;937
88;922
89;914
90;925
91;938
92;965
93;966
94;942
95;914
96;977
97;967
98;906
99;964
100;916
101;951
102;960
103;966
104;952
105;1024
106;947
107;909
108;963
109;900
110;1018
111;960
112;905
113;915
114;924
115;454
116;98
117;94
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;37571;40817;114450;44268;40817;0;6697;19111852,093797
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;68943;75575;181743;75605;75575;0;6662;9919345,249887
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;103417;109777;253293;110038;109777;1;6621;9911616,399473
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;140467;147053;140467;147053;147053;0;6586;9854954,814666
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;179825;186476;179825;0;0;1;6651;10104441,78544
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;162035;168682;162035;0;0;1;6647;10095913,57734
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;122747;129348;122747;129348;129348;0;6601;9922934,052362
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;86076;91720;222210;92710;91720;0;6634;10132626,467743
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;55709;61828;154218;62381;61828;0;6672;10841027,022935
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;26723;30660;92183;33427;30660;0;6704;20765712,110807
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;32139;38845;106708;38845;38845;0;6706;10077686,867286
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;24183;30888;172978;30888;30888;1;6705;5758641,616112
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;23963;30665;199324;30665;30665;1;6702;5680413,851253
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;23989;30690;231510;30690;30690;1;6701;5713097,716649
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;26073;32772;91104;32772;32772;1;6699;5752570,864184
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;25987;32687;91490;32687;32687;0;6700;5773133,861475
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node16;0;24325;31027;198536;31027;31027;0;6702;5867065,480058
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node17;0;24330;31034;182392;31034;31034;1;6704;5763453,17866
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node18;0;24141;30848;150882;30848;30848;1;6707;5798963,887059
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node19;0;23092;29802;90948;29802;29802;1;6710;10279734,170255
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node20;0;28212;34423;97262;34922;34423;1;6710;10885214,907159
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node21;0;21151;27863;118137;27863;27863;1;6712;5758752,996781
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node22;0;20996;27708;110728;27708;27708;1;6712;5680670,344076
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node23;0;20973;27685;110666;27685;27685;0;6712;5776939,959514
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node24;0;21015;27727;112596;27727;27727;1;6712;5752214,785179
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node25;0;20979;27691;112866;27691;27691;1;6712;5735223,019171
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node26;0;21319;27991;111314;28031;27991;0;6712;5953139,76061
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node27;0;21095;27807;111360;27807;27807;1;6712;5762572,048271
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node28;0;20952;27665;109801;27665;27665;1;6713;5765066,922479
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node29;0;19959;26673;81049;26673;26673;1;6714;10279012,484708
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node30;0;23838;30554;85794;30554;30554;0;6716;10280042,18801
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node31;0;17902;24619;92868;24619;24619;0;6717;5754780,309242
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node32;0;17799;24515;98178;24515;24515;1;6716;5672952,873907
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node33;0;17824;24540;97900;24541;24540;0;6717;5712912,102696
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node34;0;17732;24448;97992;24448;24448;1;6716;5751820,525019
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node35;0;17705;24421;98187;24421;24421;1;6716;5735145,773704
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node36;0;18101;24789;98660;24817;24789;1;6716;6266981,133324
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node37;0;17914;24630;98560;24630;24630;1;6716;5762726,533504
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node38;0;17756;24473;97233;24473;24473;1;6717;5761714,62367
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node39;0;16864;23582;71593;23582;23582;1;6718;10279284,988335
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node40;0;19631;26253;73929;26352;26253;0;6721;10450097,207294
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node41;0;14685;21406;83280;21406;21406;0;6721;5754866,386269
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node42;0;14590;21310;85634;21310;21310;1;6720;5669397,931509
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node43;0;14887;21302;85537;21607;21302;1;6720;5987301,564125
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node44;0;14582;21303;84714;21303;21303;0;6721;5675170,345516
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node45;0;14510;21231;84835;21231;21231;0;6721;5658678,95985
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node46;0;14858;21578;85940;21578;21578;1;6720;6001365,999658
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node47;0;14743;21463;85782;21463;21463;1;6720;5762978,233438
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node48;0;14635;21356;84566;21356;21356;1;6721;5761785,46959
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node49;0;13725;20447;62247;20447;20447;0;6722;10596380,991914
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node50;0;15255;21969;62198;21981;21969;1;6726;11029701,876243
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11440;18165;67023;18165;18165;1;6725;5754740,031454
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11382;18106;72846;18106;18106;1;6724;5670037,453762
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11735;18383;73275;18459;18383;0;6724;6103528,599074
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11611;17951;73212;18334;17951;0;6723;6297591,355453
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11589;18006;73019;18312;18006;0;6723;5964801,928605
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11705;18429;73329;18429;18429;1;6724;6001415,531282
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11494;18218;73113;18218;18218;1;6724;5723712,471607
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11458;18183;71896;18183;18183;1;6725;5761442,69422
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10583;17308;52921;17309;17308;0;6726;10281216,429886
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10950;17681;50249;17681;17681;0;6731;11375188,823741
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8278;14963;55302;15007;14963;0;6729;5924203,017596
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8183;14912;59514;14912;14912;0;6729;5668477,442583
